holder_address,balance
TLsECUxCNsXNeED5xMZDCvXryohgMajqmj,8349089.000000000000000000
TVA1PiZZpZp2VuEeaQQdLxek8X4ZLce5Ei,8347021.000000000000000000
TNyhknQzFQYWeKzD2xwpeWkveEdm5VjYG9,8345415.000000000000000000
TJnwtH35bQYSHDapyv9PNrnMxJoeqoSqMA,8340891.000000000000000000
TQUUGRYqEeaM4KWRewueZ8WaDUU4ABMwoh,8332290.000000000000000000
TMvkKmQ8NZvQoFSxYogNawxgRcbprDaEVo,8325226.000000000000000000
TRHSoJYnoHcFZSDCVibabxiNHG66JQmnJA,8317512.000000000000000000
TMyXkqZP8XE2UJvXsk2oNjJMgFqTp8BTy5,8304755.000000000000000000
TLS1T1MjY6R45Bd4JDrQwbSLGnLdEnkh9g,8298332.000000000000000000
TDynCwFjMj3SPHXNGsFr8TkwFyyPFxntKE,8292590.000000000000000000
THbqyJytPT4RWYEfhyyKhHWwwkXrG2TFyT,8287494.000000000000000000
TRGbPUKRuRHNW5BJao9QUYuQoy9ST6rwe7,8284478.000000000000000000
TNx4FqBVPw1FAkJcsufPSpwBRwLUCFe49R,8280086.000000000000000000
TGu9QPbDNJ8iCkK6aa5mzLP1t4AhpiLRmC,8275332.000000000000000000
TLh44yUcKhZvDcbau1fvzj5spSFtseL2N9,8273081.000000000000000000
TGi3dDWNG1fcrvv18KDU65aapXg4vEP92m,8250063.000000000000000000
TTiewYmQa7ag9ioEn8TJiesHgU8uNdmHKr,8240815.000000000000000000
TTFWC7dTVzKTw9Hc4wota2pcJdWHZF1x7b,8220756.000000000000000000
TUYoK2iCHbPe8LotQebCMiRQBpcrqeZZvG,8217961.000000000000000000
TEzwjWL5FQJBVCbXHDptV9pFyTNqQTPdM5,8210232.000000000000000000
TT6Bw3YnekAzKACW3i3p42TbVgLbxs9pkE,8197891.000000000000000000
TMeZw4WQiwMDrqXreRdJvGgbsduiBbxfPY,8189114.000000000000000000
TDDn8VSVMMLxispMSPoKb6J9SXGs7ewEAj,8187572.000000000000000000
TMZbEDX8PoU2UGzmq6XpRdNkms3rsoyDnh,8186249.000000000000000000
TG5FvJee9GmCXbJGjAMKtRqkkfYbAt6nF1,8177351.000000000000000000
TW7K724oCesZbhgLb4PEAjvxQwLMHkfKdu,8175940.000000000000000000
TYWnTGVsYqhSX8wAkbHp4VMhaTn1BA73ie,8158124.000000000000000000
TV2XUVa7XSNahQCfRVayRCen7Rj45qnh4u,8156195.000000000000000000
THZk6awnNmadLfj4QheGRsUXm7frUsGeoe,8155369.000000000000000000
TNSCTPqcg773k9nAG6QwYXxgDUVke51B4Q,8152106.000000000000000000
TB1P2ZMqfsa72Dxg4MPxvmum4g85hHjefN,8134038.000000000000000000
TB5N39Zaz6HWVtbHfgM4eS1zqJdmFW3pb7,8134021.000000000000000000
TLKDBBiS8p8WWZ4hqy1WX5HiAVrbJSC8k6,8127152.000000000000000000
TLfVmgQ1HfwRjKqntNqxvcvvtAKheTmGyT,8126126.000000000000000000
TLEooqW9eBogAuSgtN8vhZsgGzmPHNMrwF,8122310.000000000000000000
TRSkEKv2JR6CWQtDWDXhj1Amms6qHDLegA,8117897.000000000000000000
TUaCHQZVk3ivWKkqaNSjsyVCfXjwwrfAKk,8113252.000000000000000000
TXs5mNPBVF83PPtgmp69FrgTZCKqFAtdoL,8111354.000000000000000000
TA4R5Ur17hCLWKFZ9bVK7sYAL7VzLvqKz3,8104547.000000000000000000
TMb6Ami6y4m9Y3PiJ3Ka9SQcMMTNq5aKpi,8099658.000000000000000000
TNvmWbjaZHrF98Mrs2b73BvGuTfrvqttFU,8092179.000000000000000000
TTbAsPnLp6qR9rCKULKcTi2rnv1KYRicZR,8070164.000000000000000000
TXMXbSGJmgptTnRwsbij9gTCEN23R9DAWo,8066993.000000000000000000
TMjXc8XyZ63CC9FRvPcguFxisjVrtWMsUu,8061547.000000000000000000
TCZJ13JvSk2gxzJquFKxD4nsLNDXK82iTT,8056378.000000000000000000
TTccsLEnUTzfD7LSPeSAsHtBPEybcGqERr,8051141.000000000000000000
TRjbm2DYkkoaKytrujq1ihhzeRQtFkUzy9,8048828.000000000000000000
TBhu3cddeLE29yadwrgPRao8mpxziYBtXL,8048697.000000000000000000
TQSL3guNEkvpTpF2wqSo17hPx4c8wmze5z,8048527.000000000000000000
TMMVe6ezUUxPAWu7f7DMKa7iSK3k4CSddz,8038188.000000000000000000
TDXfTrx1unWrCPmkaqnmh2FGRfvpmPXuoc,8033948.000000000000000000
TQHGCtwBP5oqqRn2CY5K7R3w88vkKtEkmf,8033485.000000000000000000
TDLeJ19fvGJ1hak1gUrc8AZtZ8F4NAFEpN,8031601.000000000000000000
TTSb4mFyZu5jBEHdGXAqTBMsDSUs8s5V9y,8022242.000000000000000000
TDsEWSK3PuUcKVB7yJ8bVmLWKb8ZeQh6P1,8018233.000000000000000000
TYSt5NnE3aD71Fg87QrYuKzkKUndkbKLzh,8017381.000000000000000000
TTnATmGPgXxih6d7YYdaMWPBKbUiDu43Md,8017045.000000000000000000
TKqvpQA8y4A2r5zkf84SxgJ8Zs988hqzFT,8008571.000000000000000000
TLKNJJxCF1yRA8ofmp9EPRhsuHSKDjkx9T,8007513.000000000000000000
TQWaTxgjPxPxrVAsUfSmMQ4nkr2vAFbDcf,8006297.000000000000000000
TJ2N5EmYZFDhL7yYZ374xUMdpGczW4vffH,7993101.000000000000000000
TTDi4KCiRV8UHyQWnPfMKc3v5KX23AvuWF,7981639.000000000000000000
TSJonyNJnAQ1r19aHvB3Je7ycqEx7q7Std,7969501.000000000000000000
TQozNBcmShPp4mb2RtjbcuroPKXmgnNizC,7964940.000000000000000000
TGJD7rYV3pozCcz5p4LpurUaWgbZgrwcgm,7963860.000000000000000000
TS9BsnXN6N1aeLDNpejTJFAWMyCdg3LpEr,7959640.000000000000000000
THaKM2Pk9jVyZ26kDJYC8nM93LQxkXhfgH,7959276.000000000000000000
TUDe5E9VoKXw4gsnwvEMJBNZTTdRedde5U,7947552.000000000000000000
TWAhuWgCUqJ4JY77zhzFWYkJdt5vCyqZ6A,7942279.000000000000000000
TM5uw76xsnnMaWehmaXEbVFTTeXoLvXxeJ,7941793.000000000000000000
TXu9CHyv55FTyHz46rtadukTLJKDjp6FMy,7935858.000000000000000000
TA1vX2FvGbdt8SGhfUT7qADiMzVxYXaYYV,7933849.000000000000000000
TQQ1cTCTmPwx2Kr8Jb1FrFKJS5SaWVQCLp,7911258.000000000000000000
TBmUKCLV9my96n7k5Fs85TJAkuUnBBmEUb,7897751.000000000000000000
TR9V2d51JevZbSepABDPqYZwgdsZ8LtMkt,7894439.000000000000000000
TR58UNrSCBFkHY5YJjwneCsmaoEfx7v6ii,7888517.000000000000000000
TWd6qT1E8eLBnkK4jL5nHJE44EKL7RGW5y,7883490.000000000000000000
TMEeLSf9CeiEdcb8qdkrEtfetxei5Ux6Dt,7881511.000000000000000000
TBwCUWuWfguzyWCFyh4TvvJ7UA5eC4yq85,7868698.000000000000000000
TCBEsvD1wnik3YdpQAvxo6VfAmX25Jy2do,7868295.000000000000000000
TBhd1o68A3LuYRP7aKpUqYzY1uM5bPXQxr,7852776.000000000000000000
TNipmfckrZsFHQVfiG1jacTe5cMdBAsjRs,7842830.000000000000000000
TPsgbiHqpzmXHQK23ghFjSx7bmBQzBYFkH,7842012.000000000000000000
TX4aPzm1FpW34mUfTxwxMSywmfbJXfLxej,7823336.000000000000000000
TALxD7FCtycGEo8PT5NY6apmUh81pZvSCD,7813331.000000000000000000
TZADwvfz94L8ymMazKRerPwfgs31ZWpWRx,7810976.000000000000000000
TXne8HUyu3RSr32sDKE1enWYZPZJTwdKDn,7797146.000000000000000000
TMaxQPcq7EgXE9dVJRAYkuAtUrdhQw4V17,7785897.000000000000000000
TL2wt3vsPvNytTUGZLufXBRFrFktEYFV1W,7785058.000000000000000000
TC66havDW85Doox9bMJo6Yyb8PdB5qsyNE,7784189.000000000000000000
TGd5gVt5LtHsbpuh16G4br2kGgbaigrMwH,7782386.000000000000000000
TEyaNoJCbjfrR3p4nBfSe39DTiC6QCnUqd,7780635.000000000000000000
TCRc2rQiUt8T6DZZjsK2NzAzVkk6W67DsN,7778499.000000000000000000
TT6uWwfXmZjXSfq1pkfSMDyrN6Wp7vAv6R,7767509.000000000000000000
TL5i4RpFanweH8ya3RC9oatQWWGpXTmRkT,7755954.000000000000000000
TFxM4SovqyoMHEu9mYb9EojR38GynqsZE2,7751715.000000000000000000
TTMAv3xHGChcWkQex3Uvj1gh2EzDE8rwdK,7745819.000000000000000000
TJEjrz9U76WVraasFUuuzBVS7vfq8EWwAH,7741132.000000000000000000
TKJbjvTXFc5TAMTPLc2XBMMxVBwf6r7joH,7734870.000000000000000000
TJgvV9CeKsSjg2sL9D8CXSFeob56omTU1k,7730875.000000000000000000
TYec4YgU8CNH5xZvadsiJzYAZVVr1DTdn2,7730613.000000000000000000
TJmY3ijKkddm4Cf1AiM7gB8wBM5q8jKEEX,7719825.000000000000000000
TPF2wWufc7ZgDwvdiFkPEMgmWsTErYHyEY,7715439.000000000000000000
TBqzUVGmJ3RehjMAR35FcxUAHeZLYdwpyS,7713889.000000000000000000
TSLgCxY8fFovYn2A7rae68nvqVNjfBz8QQ,7705855.000000000000000000
TUo5vh9pbdsPKkaiES1uwTyyD2Ra19vWbx,7705571.000000000000000000
TPqYLmvw2QGoudyZDvPyFrZGeHkrYpWaDk,7686736.000000000000000000
TRq5euLMMy5kzn3mitcdN8vyN1DPzNSibt,7683046.000000000000000000
TPZxb2RzjJn7pcvQeT98CBoUWeGXCgHr3c,7676039.000000000000000000
TMPJSNqkWns7hDWBWouZvuGGcyxcjKEUeb,7671353.000000000000000000
TN2yZuqgpVwA6beV2YfraCyQwGqSKjEKy6,7667208.000000000000000000
TDDwSXx9Z8uG324uG6WhMwhka8gr6qTiZK,7658046.000000000000000000
TUVhspoKQnGFrWexvBi3LEpxnexEcYXsB5,7648203.000000000000000000
TLY7FSpcjBAYVijQWxmaUWffo4wzrmkMf2,7634038.000000000000000000
TH3CLDPX6pax512hiD2T1ZXAxbiGvFgqTW,7631261.000000000000000000
TDbDU4oYUzbQsQ5STJwxJfefLJo1qTTwGV,7629529.000000000000000000
TQ34EKtG4nLZQSjERe979QoNqscj9u41xN,7628133.000000000000000000
TEYs33nFzTztZ7x1oQuUqLaoTCKyeSK2Hy,7617543.000000000000000000
TBLmEN9gRzfgAi3QMtFCe7xhmpiTEc8sc1,7591151.000000000000000000
TSNR5GtCFPZQ1cqws2EnXw75YEci8fhEF8,7577749.000000000000000000
TX7EmiGBfUkxByc5WnBb5ZnNitNpayR9VH,7565770.000000000000000000
TXkwCVtXWBNoeAdAoM6XnywvBKBSwdwvG7,7560942.000000000000000000
TKChp7gibkK7tcJtJPe5zkxJe4pYSV1Yk2,7546938.000000000000000000
TBVXsXztkveXsbUY7skbcZT8xTeY31CWYR,7541104.000000000000000000
TM3DkdkZm42j3WcLakhrGZWsh3Kp11o4i8,7525897.000000000000000000
TYDzLPYADMXRETg9qGMojt58BysTnu8rjm,7524443.000000000000000000
TYNZu1mbJUujXx8beMxEwCHo46yE2radEM,7522377.000000000000000000
TVUXLyszi4dvQWi3wXwrxULUDVDipdJR2Z,7516042.000000000000000000
THioNHALRExdjFgXB5Ugxcc1u4sjAVxmu8,7505672.000000000000000000
TYNNA3vqnumhQ1gz9N4zQQdQDcMVZCaS5d,7503904.000000000000000000
TZ2dwskNDiH9dHn5qsRtXXu4hjfbJA5rWn,7503375.000000000000000000
TVSBvY9jhqymE1uU7veZvRLZeH5qGQqUjz,7493158.000000000000000000
TMfZ5HDNRHVwteq4dg2j3hZWSk9zLef4CG,7489544.000000000000000000
TDRHK2H8eJaivwZmJKXNuG91bDFkL7KV4h,7477414.000000000000000000
TX4bbThqgU1uNQDFDK9Yz3xBfEYGeq1w3a,7446437.000000000000000000
TDEQaAxnY1D4sbrHVowxg5rQ2ifvRk6Gf6,7439077.000000000000000000
TA3B9VuTtcT5gwjYPZ1fns6uuTBBGACuCg,7432434.000000000000000000
TUgdjx1UmJDdHsTVfmvYnLCrMc77hvLJRV,7427738.000000000000000000
TVJWLKdoMpscFMEaneYyCMe63ZhVdS8kWU,7423433.000000000000000000
TSyceKyWww1CwV7KcWkLPFPrMkkFfqksop,7415894.000000000000000000
THasWckz2sRZcaRejBvR1bAoWfhHheWMqk,7414987.000000000000000000
TVbvFZiAqaizusCC3LN9t9ps9RcUufDBoE,7412945.000000000000000000
TVAdWxJCtfYHRRhT84HGqZMHoQ9xrA8Gvz,7412131.000000000000000000
THV154R2tF6W4cszs7gwC24JP3Zu24h45r,7407239.000000000000000000
TRpQMxsLkrxEEhDxBSexYvaL8ZYiv7B5xG,7404482.000000000000000000
TRJ6vTg1BM6838wEyYsjs8oR3XuiyjvQBh,7400619.000000000000000000
TTb4HDpgAb3zj3U7nWVynevrPVhPTUeESU,7397216.000000000000000000
TTFcFQg7dTebpm5ZGa4YRsiNNQ8RPKHGdv,7390996.000000000000000000
TDYu7oqtzkNj6MqQZxmjANjn3k9hodk4Cn,7390413.000000000000000000
TKbzeZFBnci6pJ5XgKrs7AKMg3Y9JbvFQ6,7384568.000000000000000000
TVWZ1H9SyuT8Um7qvR823atViJuiZZuHMY,7383687.000000000000000000
TJAccuzr5Uujgk8MPnceLFeqkum71t46Ye,7375904.000000000000000000
TWv3wra7vWtPP1senKTn9CT1TfqVDS129c,7374997.000000000000000000
TUBTLrnFegtmnmTiB1kXXSPgjupDgVjFn3,7367497.000000000000000000
TP4hhnTxrZmPPVfQhSkdC7zoAEtEcvzdmy,7352803.000000000000000000
TUHY4JXxGgijr1VEJUn1ijYnS88obvszAU,7350269.000000000000000000
TNG2kZeaZF3PF9PSxwgzg57b6MSXq7EPV5,7330235.000000000000000000
TY6RU68BFTRQQg1Ff6NvJm3duAqV4SwaUS,7329590.000000000000000000
TVPJfnhfvu2sCih7U3PGa1G7i7fPtWSiMV,7321426.000000000000000000
TVtZmAsYN3jh27hxosrJoXbr5qHJD43oVQ,7316669.000000000000000000
TSdvfz37otfmbEbDRPRFoypQoBBuia51RZ,7292393.000000000000000000
TSfFJGzeVobqhbFCu264TGHo25dCK2ePcX,7287913.000000000000000000
TAJU7ii5aNWjH6w7SQZGh4owxwjR3BNMH5,7285574.000000000000000000
TA7E1Rfwb27HQMsGa7Uiq6CkFJNQAof2dG,7284664.000000000000000000
TG1cgq4HCnLkwGrYTdEgEiz5tnSMcbfLpu,7283489.000000000000000000
TMVej9eigWXQ1VHLRi41JmhbWtCLbXFUnm,7266185.000000000000000000
TMnygKyNi2PXinBpSZ4eyhVy6hqh3D9DqF,7249934.000000000000000000
TSK8zNvMo2XZaCFeCSmxmfygUSuZjy7dsq,7247726.000000000000000000
TJ87TCczNkgWgF4e5vHj5a9pDjoWH4v14y,7239783.000000000000000000
TQn1ckQsyJ5pRhxsUEqnyyAGzk1orJaddd,7238021.000000000000000000
TWN9yo3jrDQqXWDn8MNjKhH2WWHrgGc1gG,7236634.000000000000000000
TGCqWTXdMzmsNMh2D6b5w1m3rAEwjydrx1,7235670.000000000000000000
TJphGHEP8nHVxbC9q73NFx9LvqTLjCGmwQ,7219060.000000000000000000
TE5RGa37AfUMBFuyDFpchjp3MNJkeD9VAY,7213635.000000000000000000
TG37enixkLmha7Xqa73y16qWVHh9e1C6Vi,7202525.000000000000000000
THBjMpjmHqggM1mtKKJNV68bWDcnpzB2Lv,7199784.000000000000000000
TNgWqhrMFZAE78v4iXJBc7fF5xA3iiaDLT,7195728.000000000000000000
TF61WEDyZeij8MY9E9S4Tksnt76FJbpob5,7195323.000000000000000000
TBLcV5Rr63RSVCK4CjCUp9Q8GRERBsCbCG,7194003.000000000000000000
TMeVab79Wy3r2kAUU1WRQj3o5bKHmLZkgH,7183110.000000000000000000
TCFAe8gJR3a7u8tMqq64wg8F3eTG1vXntg,7178810.000000000000000000
TQNqP6Kw5MNHC1To3SpAKgaFiDThKD2hSv,7177865.000000000000000000
TQLDqoaH27vYL7bdYDPJcwAoogNMyTkbSY,7173999.000000000000000000
TXBEnfGyvpWodtkNjGU9bnAwZsBxwyytyZ,7167041.000000000000000000
TRMdUruzXTRYwTdq46CeWbkwFAf1rx7ua1,7153487.000000000000000000
TK5ZzQXqaoYxmb3WBt1ckUw1LPe5nzkzix,7150838.000000000000000000
TMRL6CBgZPmKcFGiGDyBJEeZXyYLvxrqtf,7143889.000000000000000000
THkJ7dc1XBwhVQK62fj4wkVW4NNw9tZMCK,7143117.000000000000000000
TKoNLUbGxEZFJoCbVqNH1MxE4tYcf2BWcQ,7131347.000000000000000000
TG23i9u3YvFb7vVuyh7c5EEnoDvgkKgojC,7105188.000000000000000000
THpSMvvunYAAfBnB4ZZQfTBtTLsD4rqRqB,7095821.000000000000000000
TUM9mKFTW4cEPFWNE61QTYi3sekGCxhvtA,7090287.000000000000000000
TG5AqstLVkvLBEFky43AMHxbWtAm4CzBhY,7072148.000000000000000000
TVjRGQR6SJnAhsY7J7WfTV2qAMTFpviWdt,7063038.000000000000000000
TPYmJPwzqux4td6tioPRRcHFSxmhi6j9um,7060529.000000000000000000
TRNS2bNo19qgaJP8L2hA8pnJPb8gint3Ab,7059392.000000000000000000
TEkt3G2PjbjYoPkSJFKHghL76AuAdyKM92,7054210.000000000000000000
TYtwh1eoQxTQf5dxydnAc6pB2Vqck7tdHd,7038282.000000000000000000
TYRprT2k6uxfcYh3DWcBx6c3ZpTbwwabpA,7035371.000000000000000000
TBw3MSuJCFxWmZof2bUwtmR5qN8ctrFbkG,7030511.000000000000000000
TTTabVrVv4SJ8SuX5Xz1YJVupGiRqv9nTn,7028098.000000000000000000
TQBcmqeAznvhR3w8EKjWUh5zdoM2kWwfH5,7025716.000000000000000000
TCT3dCztL7s6MZE9aAbYWyVuS8Ar5YtwEj,7025022.000000000000000000
TKyVsz9D6peKUH3szDFTPWwGe9igGNLe6y,7015965.000000000000000000
TExMso9LCx4vhPaj5ogjQFWowxFbfDyxZv,7011428.000000000000000000
TApnoJENPM964mqZSZjHuLFgaimwZHx1JK,7010799.000000000000000000
TBcH8R9BtnZR7U1f4P2yAqsq1GHgp8QNBj,7005998.000000000000000000
TEisquExXb6BQn2RhgFUC7eE7uLnQDfYpa,7004541.000000000000000000
TGgqarSH9cGG7vPekUxoUdvWn2YimMtBLC,7003084.000000000000000000
TSk2VgFtGdavj1WVBUPi4sq69fdkHtRgqr,6992417.000000000000000000
TN1MAeYwNH2LE9BdXxZhxPSxaA3r73rHp1,6987720.000000000000000000
TERjuJG9sU4jee1Cy7pedCac7k3nG2oNLY,6978913.000000000000000000
TMibNLkMfJyoKQ9yRAYVRu7q6pPSHNqDFK,6978720.000000000000000000
THy3Q3i4ynJM1nV6cskNzgaJdZBVBGtS2S,6973568.000000000000000000
TVutKHjAwXfuNVcFbi5mzeBX21D6tJwZww,6958325.000000000000000000
TKVuZQZWkt95DHA9GEbbpPPkijYTkC1KpK,6952850.000000000000000000
TD5PGty6QPbhud6p7GPc9mqXSDVi6hEBqB,6950246.000000000000000000
TRe4ds1Va72CFHrbaY9PJgV219N8d5i7kN,6945241.000000000000000000
TUZ4CmP8AavccVaqSSgkJqXaN6E4qnP8q2,6939634.000000000000000000
TWKeTrQa1zJnsMKLzJxSEbhfUBEsTWMzrm,6932123.000000000000000000
TLLMQcHb19nTRTkVn2ZvK6jZM4BzALgSxa,6922754.000000000000000000
TNCtfUeQ5umGxKhLvdVDsMAZ9L1CtscCZS,6894938.000000000000000000
TR4Gu4DjjgLKnyj9eCw2fGudiEZgqSA3qJ,6892924.000000000000000000
TPb569sJjbP7Fy7rPYE4pqUcceMS2WHqfG,6878350.000000000000000000
TYw1vVxFR8wTNhMeEUzEgcA11CSefw6crt,6877147.000000000000000000
TBChWSQFpMJsHvASiegNqY6LHaDpdt7P1F,6873781.000000000000000000
TPYXCbW3TWZYc7encjn8ZLWyf14aFV3jpr,6868963.000000000000000000
TU5ihVJMhxEUYbMa12aNEbJ7pc2AQnRNhe,6867703.000000000000000000
TS8WYKiURPsCuoWkNJkS1VvpdMAige3UJx,6860225.000000000000000000
TYBRoM6NfKa5qD6e7xGymXdPD4LcWeSZQa,6856255.000000000000000000
TQDTwET8ahHHG3FWaiMrGnPXWRpWDjUUxB,5804171.453909916188900337
TRJEUBkcDYTBUtfVtQJu3kGNEPFJv7umt2,5605951.267580533873387672
TRQE3483UWRMge6L6BsrzpgmDfdxHo6rxX,5532237.833382683646843408
TTGR6urnsoAjLMxrY82oS76QsPCEFME8uZ,5446214.062533102441447591
TQ1tKTUUuoxZdzp4Vaa6eD7CVaMfhP2Jmp,5440391.176069719879494526
TXQLsiDL9yqC6BPKvMxCzaMaaxrrsnTPvf,5350109.565686036821161975
TWzMV62eycoJWFRfpmJoUdc4oUhtK6TvGV,5304389.934273413436736453
TFVSdAtj1XzGDqpQupivhKKatZg1C6HJeq,5259044.370131192195064882
TB93Yd89VPs4gSDaXhDjcTMYjJ3wCsCurQ,5248643.645874339502098147
TRRdFDpkjS6Fd12vTV4gnF7huDobgdwzGn,5189743.382492160486268072
TXTY5SuNrCpasvDxoqWe8VNnRsKvwf8B2H,5135037.687633555440700177
TExdQ53s9XZ4NgpjvmrXnzMw3wjwHWNu8o,4874432.266430786073934056
TXFBqBbqJommqZf7BV8NNYzePh97UmJodJ,4838312.858076134863164074
TKAQajxhQscgakWaokd7uNeTxwBp97xhSD,4796112.058782634811522098
TFw58b9t55FsmFeZHjLooS3SkMYDKXZoW7,4539298.654126324995858007
TMmhxjhqPbUwgzfV3eV94T398Qk1khE32v,4408503.153000000000000000
TS5VAzYjL8t9Kji9R3pGTyfPyHCWf4CWBd,4099394.583122233991385515
TFxWFQotMBdTyGPvUDe33Nx4EdRBJ4Mbfs,3929396.116192760684151526
TXgxhYTDK7PQeH4KcRMpDvJoZjVWjaKWJY,3824681.242331864359239680
TWtqXzfx8vWf7gnhM1HKKHo7zvwRA65NdQ,3764659.667072248440233590
TBe4dsn1cdhY8orVFXte21xfmrsmutv67E,3760020.920815048409232176
TYoZM8LALfUqm4EXzB7oKmwqusWtXTBhY6,3617451.000000000000000000
TC1qurLHRpPS7iH2VtDcBfwYCroZ9QnAdC,3578935.000000000000000000
TBA6CypYJizwA9XdC7Ubgc5F1bxrQ7SqPt,3564879.854673355848038612
TQooBX9o8iSSprLWW96YShBogx7Uwisuim,3287371.448122213963418520
TFLYd2Bk7CtsfQFpLnm2fKp2CsSwTDGmx2,2751756.000000000000000000
TJawUQefpzF86Y8dE6Q4iT1LuwLv68AnKQ,2721099.000000000000000000
TDoyjmPJHzRFmYfCRLRsPhKjLETwd9fKr9,2642097.835414241936826254
TUQPHNGvvw415y78tT6FcvshJwJoJywwXm,2585986.665682790000000000
TQzq9aZxqeFB3qoBUizekNbVu5ieZ8gRDh,2484727.240999999993000000
TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9,2462945.901659199092592626
TA5vCXk4f1SrCMfz361UxUNABRGP1g2F1r,2369243.799418297472544768
TDtt6SwfFuHo7ZBGhHKX9buuJvkfk9roPH,2226907.537000000000000000
TFrRVZFoHty7scd2a1q6BDxPU5fyqiB4iR,2113444.409116299907744100
TXomXpYhRcCCoEyki5Vg8Si1vUFaamFX9t,2000549.297773477101657152
TSF2rqLdrrZG7PZkDxtvu6B2PTpofidMAX,1957250.707735897391421485
TYLdDWbuPUPLNa8sjsgRqVHUySacc7KERs,1902051.868933220000000000
TLLM21wteSPs4hKjbxgmH1L6poyMjeTbHm,1789055.792613838129306752
TJzkKFgvGV4hfJGbaX9uTF4SuLmfCXEudn,1611425.000000000000000000
TVS1rtEao8P8PfyzPBmjSzspotPV3HjtWY,1457339.040986078520385888
TRmZhWz9kneZM4wzDnBdYXiqa33e5rrcKN,1316570.157334182228238478
TMZW7HtRybBuGJMESQCb3ZdwaKBnfuDBRZ,1254729.176149789090680000
TChvKhEVXKMP19tiQzBchh6Dm7cyZjuPco,1251550.249955535689325224
TCxYcReTQxNtiUbsAjW2V7QpL2rXa7JzP2,1106466.000000000000000000
TTUa89TEmqCJJ4xXoLocf2bsMEuiZFb1C9,1085255.343171264303345900
TU4vEruvZwLLkSfV9bNw12EJTPvNr7Pvaa,1049342.645938490806566560
THdjQHF67kgoiGGpV1df4bAX5HU75WkR41,1024770.882445085490210479
TFTvqT6Mw8bNkWeVsxRoFcE5iYzXuCW21j,1002412.000000000000000000
TV6Z5egD4VMLSdmzhGVMNCDJyshV1MzvB1,1000233.141369600000000000
TZDSbKHtAF7UJPZmTgbx7EvFCpgKHX295g,1000197.241677474584522971
TCYpJ6MMzd9ytoUvD82HnS58iV75QimPh6,1000000.000000000033752637
TJ3yu4JJkJAiu1wDT6Fz84Yr6mUBjo5PNA,993783.917549474168759168
TChjQbGawPyribYiHkGCipDw4JDkEPvuxS,985428.685328980000000000
TMhJviFWiaxvqKLdng9dmsi1H5H5yTGEeu,952297.407300651258656896
TTZ86nb8Hg9RKQstukFL8W2TmAeMPS9j94,950039.243375674504925056
TYJra8aUkkFxwxkyzu4NSrYbW8umcTUfZx,765738.004784689228529021
TVMbWf384CAtzJwge7n7EnzHTfDiwBZ7yZ,759719.156413888616721072
TNPqieQNhYTxbAiU3homBFMCanExjoLJGA,739512.990000000000000000
TLPXKHszKyEDPiwXP8SEg5ePkBG8MmeLs1,676564.534123130675665207
TRCgJzWf9WMyoPncpvGzyJTJVwpijY2ksi,673156.002000000100000000
TBX4vfN7UhHmPSdrJxJFzZHYhdYvG2oard,596096.715423097452427377
TZ87ADo6xi4zkoJL1N59vKt3ZsD7DEXUDn,590050.601081585375792243
TGddFQCnL913P6tpKdcwXxQTb3tgx5SAsp,574247.857983634431872704
TWe5pEnPDetzxgJS4uN26VFg15wWtdcTXc,562099.532375163000000000
TXoC3GKyN8KQ1aZ4pGhqaGNcoX6HHAinR8,560627.427870081041873925
TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,552730.491333839178283232
THt3nVNy1M3Ae4GA5pHKAjkKJv12yE5C3L,550944.957723826853863502
TCr9697xxWMbZznvpJh8uVQzAQR9cLXZm9,537754.643549421179583232
TTd9qHyjqiUkfTxe3gotbuTMpjU8LEbpkN,510493.629265786633596160
TNSdJrsV185wNN3GY8Y5uLzouEmhHksR87,496573.669952952071965025
TMKQDqPj1q7FjKKYakbyVKynwPEzkuCPxu,478146.945119742435585838
TRQaWxW1u8XxsK6NGxBtkFKU99yDUGdSwD,448129.502805431163587712
TWF6ZTQVaVfsqaVd9cskvsnnoL7GTbNnzK,448129.117414885484892864
TYRd6uRb4QFByw4ovRopETwXrb9vZdyz7E,445199.370000000000000000
TJFLoaUN9vgmxytix6gNdVusp2xp5hBK94,436195.600000000000000000
TUTtLtGjXWqkTAow7jj7oMhTGLe9XB9YMA,427317.527773019310793292
TYywPZnnPrsx9NTuGJxSL4bh2FQd1SgPUS,417733.326477595121647540
TTHw1gcJ32d8LmV4GAokeca6WApykWvwoU,407875.140000000000000000
TJCwYvRTm551UiRX3UZeyzwoKwKngnjRLP,392934.885086580000000000
TTJj6KFUAMnPBY9vXmd2kwoJXhKQM9BJNM,368094.374429000000000000
TPK9uti4wVYt4R8hzyJkreqA1Zrfbcct88,358477.490415331026587520
TXyYz3Gz7AfBxe4VzqNNNcSVJD8G81zZ1y,353241.669844974876021865
TQM6pHCYGRGRUdVc4GGQymWhzw6pGHxkdk,348497.556262296435698634
TUKFNo3PfYiV5rVPue3xGowZsLworMCQK1,338750.000000000000000000
TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,335315.183886355158294583
TMHtBiK6D4PmRniXLNuAF6pXiHRyVDKkMS,328680.193502458789444378
